id,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,instant_bookable,cancellation_policy,host_active,phone,email,id_verification,review,photo,socials,others,air_con,wifi,washer,essentials,kitchen,hangers,iron,tv,hair_dryer,shampoo,laptop_workspace,elevator,dryer,hot_water,bedroom_lock,pool,refrigerator,long_term_stays,gym,microwave,bedrooms_per_accommodates
1508829,0,126,1,Kallang,Central Region,1.30774,103.86332,1,Apartment,Private room,1,3.0,1.0,0.0,Real Bed,3.713572066704308,0.0,15.0,1,10.0,18,90,0,strict_14_with_grace_period,2840.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1.0
1521198,0,1,0,Kallang,Central Region,1.30844,103.85875,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.343805421853684,0.0,0.0,1,0.0,6,89,0,moderate,2390.0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0.5
1562453,0,1,0,Novena,Central Region,1.32359,103.8498,1,House,Private room,4,1.0,1.0,4.0,Real Bed,3.367295829986474,0.0,0.0,1,0.0,108,90,0,moderate,2382.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25
1581224,0,2,1,Kallang,Central Region,1.31118,103.87366999999999,1,Townhouse,Entire home/apt,8,4.0,4.0,12.0,Real Bed,4.867534450455582,0.0,0.0,2,70.0,14,90,1,moderate,2376.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.5
1599599,1,45,0,Orchard,Central Region,1.30341,103.83365,1,Apartment,Entire home/apt,6,1.5,2.0,4.0,Real Bed,5.707110264748875,200.0,50.0,5,40.0,2,85,0,strict_14_with_grace_period,2372.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0.3333333333333333
1611318,0,1,0,Bukit Merah,Central Region,1.28419,103.82765,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,4.0943445622221,0.0,0.0,1,0.0,183,90,0,strict_14_with_grace_period,2369.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1.0
1615074,0,126,1,Outram,Central Region,1.2841,103.84253000000001,1,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,4.204692619390966,0.0,20.0,1,10.0,90,81,1,strict_14_with_grace_period,2840.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1.0
1622505,1,5,1,Marine Parade,Central Region,1.30494,103.90306,1,Other,Private room,2,1.0,1.0,1.0,Real Bed,5.10594547390058,500.0,0.0,1,0.0,2,55,0,moderate,2971.0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0.5
1643945,0,1,1,Ang Mo Kio,North-East Region,1.39088,103.85303,1,House,Private room,3,1.0,1.0,2.0,Real Bed,5.375278407684165,0.0,0.0,1,0.0,1,90,0,flexible,2362.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
1646909,0,1,0,Bukit Batok,West Region,1.3412600000000001,103.75992,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,4.406719247264253,140.0,17.0,1,21.0,14,58,0,moderate,2362.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
1647014,1,1,1,Novena,Central Region,1.33917,103.82306,0,Other,Private room,2,1.0,1.0,1.0,Real Bed,4.48863636973214,300.0,35.0,1,0.0,2,82,0,moderate,2361.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5
1654840,0,7,0,Rochor,Central Region,1.30292,103.85799999999999,1,Other,Private room,3,8.0,1.0,3.0,Real Bed,4.48863636973214,0.0,0.0,3,30.0,1,0,0,strict_14_with_grace_period,2360.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
1678744,0,5,0,Outram,Central Region,1.28405,103.84424,1,Other,Shared room,1,0.0,1.0,1.0,Real Bed,3.912023005428146,138.0,0.0,1,0.0,1,64,1,strict_14_with_grace_period,2355.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1.0
1678754,0,5,0,Outram,Central Region,1.28405,103.84424,1,Other,Hotel room,6,0.0,1.0,6.0,Real Bed,5.707110264748875,200.0,0.0,6,25.0,1,73,1,strict_14_with_grace_period,2355.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0.16666666666666666
1678755,0,5,0,Outram,Central Region,1.28405,103.84424,1,Other,Hotel room,1,0.0,1.0,1.0,Real Bed,3.912023005428146,137.0,0.0,1,0.0,1,71,1,strict_14_with_grace_period,2355.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1.0
1710048,0,75,0,Outram,Central Region,1.2846600000000001,103.84255,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,4.04305126783455,0.0,20.0,1,10.0,90,70,1,strict_14_with_grace_period,2351.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1.0
1715479,1,1,1,Museum,Central Region,1.2994700000000001,103.84661,0,Condominium,Entire home/apt,4,2.0,3.0,3.0,Real Bed,5.442417710521793,2500.0,150.0,4,0.0,14,78,0,strict_14_with_grace_period,2346.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.75
1719704,0,126,1,Outram,Central Region,1.2841,103.84253000000001,1,Apartment,Private room,1,1.0,1.0,0.0,Real Bed,4.007333185232471,0.0,20.0,1,10.0,18,73,1,strict_14_with_grace_period,2840.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1.0
1743439,0,5,1,Outram,Central Region,1.28328,103.84532,1,House,Private room,2,1.0,1.0,1.0,Real Bed,6.684611727667927,140.0,40.0,1,10.0,1,0,1,strict_14_with_grace_period,2340.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5
1756811,0,1,0,Sembawang,North Region,1.4484299999999999,103.81538,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,6.309918278226516,0.0,0.0,1,0.0,180,90,0,flexible,2336.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
1766900,0,19,1,Newton,Central Region,1.30626,103.83994,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.442651256490317,0.0,85.0,1,8.0,3,87,0,strict_14_with_grace_period,2232.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0.5
1804722,0,1,1,Kallang,Central Region,1.3190899999999999,103.85741,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3.5263605246161616,0.0,0.0,1,0.0,180,89,0,moderate,2325.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5
1805143,0,1,0,Geylang,Central Region,1.31435,103.88616999999999,1,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,5.19295685089021,200.0,180.0,2,18.0,60,54,0,strict_14_with_grace_period,2325.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.4
1813277,0,2,1,Choa Chu Kang,West Region,1.38717,103.74256,0,House,Private room,3,3.0,2.0,3.0,Real Bed,4.0943445622221,0.0,0.0,1,0.0,183,90,0,strict_14_with_grace_period,2323.0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6666666666666666
1816463,0,8,1,Tampines,East Region,1.34566,103.95994,1,House,Private room,3,1.0,1.0,1.0,Real Bed,4.51085950651685,279.0,28.0,1,28.0,1,90,1,strict_14_with_grace_period,3316.0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.3333333333333333
1833950,1,18,0,Tanglin,Central Region,1.31742,103.82571999999999,1,Serviced apartment,Hotel room,2,1.0,1.0,1.0,Real Bed,5.0689042022202315,500.0,60.0,1,0.0,7,90,1,strict_14_with_grace_period,2466.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5
1838622,0,2,0,Bedok,East Region,1.3199299999999998,103.92342,1,Townhouse,Private room,1,0.0,1.0,1.0,Real Bed,4.48863636973214,200.0,50.0,1,30.0,2,90,1,flexible,2778.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1.0
1857229,0,8,1,Tampines,East Region,1.34574,103.95945,1,House,Private room,8,1.0,2.0,8.0,Real Bed,5.564520407322694,279.0,84.0,6,28.0,1,84,0,flexible,3316.0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0.25
1893524,0,1,0,Ang Mo Kio,North-East Region,1.36724,103.84722,1,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,3.8066624897703196,0.0,0.0,1,0.0,21,0,0,moderate,2397.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.3333333333333333
1900478,0,126,1,Geylang,Central Region,1.31539,103.88257,1,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,3.6888794541139363,0.0,15.0,1,10.0,18,57,1,strict_14_with_grace_period,2840.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1.0
1902729,0,3,1,Bedok,East Region,1.31944,103.91529,0,House,Private room,1,1.0,1.0,1.0,Real Bed,4.219507705176107,0.0,15.0,1,0.0,90,83,0,moderate,2411.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1902793,0,3,1,Bedok,East Region,1.32249,103.92316,0,House,Private room,2,1.0,1.0,1.0,Real Bed,4.77912349311153,0.0,20.0,1,0.0,90,83,0,flexible,2411.0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
1989617,0,1,0,River Valley,Central Region,1.29726,103.84263,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,5.402677381872279,699.0,70.0,1,0.0,90,0,0,strict_14_with_grace_period,2285.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.0
2001199,0,2,0,Toa Payoh,Central Region,1.3377,103.88248,1,Apartment,Entire home/apt,5,2.5,3.0,3.0,Real Bed,4.941642422609304,500.0,0.0,1,0.0,5,0,0,flexible,2282.0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.6
2024941,0,2,0,Bedok,East Region,1.3196299999999999,103.92399999999999,1,House,Private room,1,4.0,1.0,4.0,Real Bed,4.553876891600541,200.0,30.0,1,35.0,3,90,1,flexible,2778.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2030544,0,1,1,Downtown Core,Central Region,1.27365,103.84354,1,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,5.480638923341991,0.0,0.0,1,20.0,5,0,0,moderate,2498.0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.5
2030663,0,3,1,Novena,Central Region,1.32359,103.85063000000001,1,Apartment,Private room,1,2.0,1.0,2.0,Real Bed,5.8888779583328805,200.0,60.0,1,30.0,30,83,1,strict_14_with_grace_period,2301.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2033483,0,2,1,Choa Chu Kang,West Region,1.38768,103.74476,0,Condominium,Entire home/apt,4,2.0,3.0,4.0,Real Bed,4.762173934797756,1500.0,0.0,1,0.0,10,10,0,strict_14_with_grace_period,2323.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0.75
2085130,0,3,1,Novena,Central Region,1.3234700000000001,103.85213,1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,5.940171252720432,130.0,60.0,1,20.0,5,90,0,strict_14_with_grace_period,2301.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2090082,0,47,0,River Valley,Central Region,1.29815,103.83895,1,Serviced apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,4.941642422609304,150.0,0.0,2,18.0,1,90,1,strict_14_with_grace_period,2285.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.2
2090132,0,47,0,River Valley,Central Region,1.29549,103.83931,1,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,4.941642422609304,150.0,0.0,2,18.0,2,90,1,strict_14_with_grace_period,2285.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.2
2095865,1,2,1,Choa Chu Kang,West Region,1.38686,103.74468,0,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,4.1588830833596715,167.0,28.0,1,14.0,4,0,0,strict_14_with_grace_period,2262.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1.0
2121839,1,1,1,Outram,Central Region,1.2815299999999998,103.84808000000001,1,Condominium,Entire home/apt,5,2.0,2.0,2.0,Real Bed,5.521460917862246,300.0,90.0,4,40.0,3,24,1,strict_14_with_grace_period,3018.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.4
2128831,0,5,1,Kallang,Central Region,1.3152,103.85925999999999,1,Hostel,Hotel room,4,4.0,1.0,4.0,Real Bed,4.584967478670572,0.0,8.0,1,0.0,1,83,1,strict_14_with_grace_period,2252.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.25
2128875,0,1,1,Novena,Central Region,1.3164200000000001,103.8398,1,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,4.48863636973214,0.0,50.0,1,0.0,2,0,0,moderate,3007.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.5
2129215,1,1,1,Bedok,East Region,1.32122,103.91492,1,Townhouse,Entire home/apt,5,1.0,1.0,3.0,Real Bed,4.941642422609304,150.0,52.0,3,12.0,2,44,0,strict_14_with_grace_period,2411.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.2
2142826,0,3,1,Novena,Central Region,1.32423,103.85293,1,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,5.634789603169249,130.0,60.0,1,22.0,3,90,0,strict_14_with_grace_period,2301.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5
2146015,0,47,0,River Valley,Central Region,1.29488,103.83973,1,Serviced apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.465908118654584,140.0,0.0,2,18.0,1,90,0,strict_14_with_grace_period,2285.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0.5
2156329,1,2,1,Choa Chu Kang,West Region,1.38602,103.74316,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,3.4657359027997265,141.0,14.0,1,0.0,3,0,0,moderate,2262.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1.0
2156372,1,2,0,Hougang,North-East Region,1.36867,103.89905,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3.912023005428146,0.0,0.0,1,0.0,4,76,0,moderate,2494.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
2320536,0,1,0,Woodlands,North Region,1.44076,103.77626,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3.367295829986474,0.0,0.0,1,0.0,183,90,0,strict_14_with_grace_period,2217.0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0
2351979,0,1,0,Singapore River,Central Region,1.29041,103.83482,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.0106352940962555,0.0,0.0,1,0.0,365,90,0,flexible,2212.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.5
2357514,0,3,1,Outram,Central Region,1.2844799999999998,103.8436,1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,4.48863636973214,200.0,30.0,1,25.0,1,79,1,strict_14_with_grace_period,3044.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0.3333333333333333
2362558,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,10,6.0,1.0,7.0,Real Bed,5.8916442118257715,0.0,0.0,8,35.0,1,86,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.1
2375063,0,47,0,River Valley,Central Region,1.29462,103.83855,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,5.298317366548036,150.0,0.0,4,18.0,2,87,1,strict_14_with_grace_period,2285.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.5
2377875,0,1,1,Kallang,Central Region,1.2990700000000002,103.87601,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.04305126783455,150.0,20.0,1,0.0,7,0,0,moderate,2338.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.5
2387096,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,6,6.0,1.0,4.0,Real Bed,5.53338948872752,0.0,0.0,5,7.0,1,87,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.16666666666666666
2387588,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,9,6.0,1.0,7.0,Real Bed,5.713732805509369,0.0,0.0,7,35.0,1,84,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.1111111111111111
2387687,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,1,6.0,1.0,1.0,Real Bed,4.007333185232471,0.0,0.0,1,0.0,2,90,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1.0
2387715,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,4,6.0,1.0,2.0,Real Bed,4.912654885736052,0.0,0.0,3,21.0,1,90,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.25
2387730,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,1,6.0,1.0,1.0,Real Bed,4.007333185232471,0.0,0.0,1,0.0,2,90,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1.0
2387766,0,19,1,Kallang,Central Region,1.3117,103.86028,1,Loft,Private room,14,6.0,1.0,10.0,Real Bed,6.214608098422191,0.0,0.0,11,28.0,1,87,1,strict_14_with_grace_period,2209.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.07142857142857142
2427007,0,1,0,Bukit Timah,Central Region,1.33746,103.78052,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4.787491742782046,300.0,100.0,2,0.0,2,0,0,moderate,2566.0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0.3333333333333333
2451003,0,2,0,Museum,Central Region,1.2942,103.84283,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4.68213122712422,0.0,50.0,1,0.0,3,82,1,moderate,2194.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5
2488036,0,3,1,Outram,Central Region,1.2830000000000001,103.84399,1,Other,Private room,2,1.5,1.0,0.0,Real Bed,4.48863636973214,200.0,30.0,1,25.0,1,87,0,strict_14_with_grace_period,3044.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.5
2488042,0,3,1,Outram,Central Region,1.28409,103.84514,1,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,4.189654742026425,200.0,30.0,1,25.0,1,0,1,strict_14_with_grace_period,3044.0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.5
2492539,1,2,1,Jurong East,West Region,1.33667,103.73748,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,4.0943445622221,200.0,30.0,1,20.0,90,83,0,flexible,2215.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
2547370,0,2,0,Rochor,Central Region,1.3034299999999999,103.85799,1,Other,Private room,4,2.0,1.0,4.0,Real Bed,4.77912349311153,0.0,0.0,1,0.0,2,90,0,flexible,2179.0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0.25
2547778,0,75,0,Kallang,Central Region,1.3111700000000002,103.86214,1,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,3.58351893845611,0.0,15.0,1,10.0,28,87,1,strict_14_with_grace_period,2351.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1.0
2691621,0,1,0,Queenstown,Central Region,1.3069899999999999,103.80159,0,Apartment,Shared room,1,1.5,1.0,1.0,Real Bed,4.248495242049359,0.0,0.0,2,0.0,1,90,0,strict_14_with_grace_period,3213.0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1.0
2696834,1,14,1,Bedok,East Region,1.32823,103.94835,1,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,3.9889840465642745,0.0,30.0,1,10.0,4,87,0,strict_14_with_grace_period,2600.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0.5
2764928,0,1,0,River Valley,Central Region,1.29519,103.84185,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.0106352940962555,0.0,50.0,1,0.0,14,0,0,flexible,2148.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0.5
2838555,0,72,0,Geylang,Central Region,1.31566,103.8859,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4.48863636973214,500.0,0.0,1,0.0,5,57,0,strict_14_with_grace_period,2138.0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0.5
2840554,0,72,0,Geylang,Central Region,1.31531,103.88561,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,4.543294782270004,500.0,0.0,1,0.0,1,0,0,strict_14_with_grace_period,2138.0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0.5
2858696,0,47,0,River Valley,Central Region,1.29645,103.83972,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,5.298317366548036,150.0,0.0,2,18.0,1,89,0,strict_14_with_grace_period,2285.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.5
2868366,0,47,0,River Valley,Central Region,1.2964799999999999,103.83877,1,Serviced apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4.653960350157523,150.0,0.0,2,18.0,1,69,0,strict_14_with_grace_period,2285.0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.3333333333333333
2922184,0,45,0,Queenstown,Central Region,1.2805,103.78439,0,Other,Private room,2,1.0,1.0,1.0,Real Bed,4.219507705176107,150.0,65.0,1,30.0,90,90,0,strict_14_with_grace_period,3017.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0.5
2959811,0,2,1,Orchard,Central Region,1.30021,103.84288000000001,1,Apartment,Private room,1,1.0,1.0,1.0,Futon,4.248495242049359,2000.0,0.0,1,0.0,90,89,0,moderate,2125.0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0
3000736,0,3,0,Kallang,Central Region,1.31047,103.86095999999999,1,Hostel,Shared room,16,2.0,1.0,16.0,Real Bed,3.5553480614894135,0.0,0.0,1,32.0,1,1,0,strict_14_with_grace_period,2120.0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0625
3034137,0,1,1,Hougang,North-East Region,1.36103,103.88356,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,4.430816798843313,960.0,138.0,1,21.0,1,89,0,moderate,2629.0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1.0
3075620,0,2,1,Museum,Central Region,1.2986,103.84659,1,Condominium,Private room,1,0.5,1.0,1.0,Real Bed,4.700480365792417,1600.0,86.0,1,0.0,90,0,1,strict_14_with_grace_period,2441.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1.0
3078453,0,1,0,Toa Payoh,Central Region,1.3396700000000001,103.86901,1,Apartment,Entire home/apt,6,2.0,2.0,6.0,Real Bed,5.634789603169249,300.0,80.0,1,0.0,60,53,0,strict_14_with_grace_period,2111.0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.3333333333333333
3085308,0,2,0,Bukit Merah,Central Region,1.27811,103.83379000000001,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,5.521460917862246,912.0,0.0,1,0.0,7,0,0,strict_14_with_grace_period,2110.0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5
